"TÍTULO","TIPO DE SERVIÇO","GRUPO DE ATIVIDADE","LINHA DE AÇÃO","AVALIAÇÃO DE POLÍTICA PÚBLICA","PUBLICAÇÃO","LOCALIDADES"
"Relatório de Avaliação nº 1524610 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no Cadastro Único em Cumbe/SE",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Cumbe/SE"
"Relatório de Avaliação nº 1524607 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no Cadastro Único em Catende/PE",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Catende/PE"
"Relatório de Avaliação nº 1524605 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no Cadastro Único em Pavão/MG",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Pavão/MG"
"Relatório de Avaliação nº 1524599 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no Cadastro Único em Pau Brasil/BA",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Pau Brasil/BA"
"Relatório de Avaliação nº 1524580 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no Cadastro Único em Bezerros/PE",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Bezerros/PE"
"Relatório de Avaliação nº 1524572 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no Cadastro Único no Rio de Janeiro/RJ",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Rio de Janeiro/RJ"
"Relatório de Avaliação nº 1524544 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no Cadastro Único em Jequiá da Praia/AL",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Jequiá da Praia/AL"
"Relatório de Avaliação nº 1524536 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no Cadastro Único em Várzea Grande/MT",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Várzea Grande/MT"
"Relatório de Avaliação nº 1524510 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no Cadastro Único em Guarulhos/SP",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Guarulhos/SP"
"Relatório de Avaliação nº 1523993 – SAGICAD/MDS - Avaliação colaborativa do Cadastro Único com foco na experiência do usuário em Pontalina/GO [CGU Presente]",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Pontalina/GO"
"Relatório de Avaliação nº 1523992 – SAGICAD/MDS - Avaliação colaborativa do Cadastro Único com foco na experiência do usuário em Marituba/PA [CGU Presente]",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Marituba/PA"
"Relatório de Avaliação nº 1523991 – SAGICAD/MDS - Avaliação colaborativa do Cadastro Único com foco na experiência do usuário em Piraju/SP [CGU Presente]",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Piraju/SP"
"Relatório de Avaliação nº 1523990 – SAGICAD/MDS - Avaliação colaborativa do Cadastro Único com foco na experiência do usuário em Alegrete/RS [CGU Presente]",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Alegrete/RS"
"Relatório de Avaliação nº 1523989 – SAGICAD/MDS - Avaliação colaborativa do Cadastro Único com foco na experiência do usuário em Salvador/BA [CGU Presente]",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Salvador/BA"
"Relatório de Avaliação nº 1523924 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no Cadastro Único em Brasília/DF",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Brasília/DF"
"Relatório de Avaliação nº 1514527 - Aquisição de materiais esportivos no IFAP - Pregão nº 18/2023 - Instituto Federal do Amapá (IFAP)",Avaliação,Outros,Auditoria Interna Governamental,Não,14/03/2024,"Macapá/AP"
"Relatório de Avaliação nº 1514524 - Aquisições de equipamentos de TIC pela Fundação Universidade Federal do Amapá (UNIFAP) - 2022 a 2023",Avaliação,Outros,Auditoria Interna Governamental,Não,04/04/2024,"Macapá/AP"
"Relatório de Avaliação nº 1510873 - Análise Preventiva do RDC Eletrônico n° 383/2023-00 - DNIT",Avaliação,"Análise de Alertas de Licitações",Auditoria Interna Governamental,Não,24/04/2024,"Brasília/DF"
"Relatório de Avaliação nº 1504121 – SAGICAD/MDS - Avaliação dos procedimentos de inclusão e de averiguação cadastral de famílias unipessoais no CadÚnico – consolidação nacional",Avaliação,Outros,Auditoria Interna Governamental,Não,05/04/2024,"Brasília/DF"
"Relatório de Avaliação nº 1495116 - Análise Preventiva do Pregão n° 306/2023 - Superintendência Regional do DNIT/MG",Avaliação,"Análise de Alertas de Licitações",Auditoria Interna Governamental,Não,14/02/2024,
"Relatório de Avaliação nº 1487128 - Análise Preventiva do Pregão n° 256/2023 - Superintendência Regional do DNIT/MG",Avaliação,"Análise de Alertas de Licitações",Auditoria Interna Governamental,Não,20/10/2023,
"Relatório de Avaliação nº 1477407 - Atuação do Ministério da Igualdade Racial (MIR) na Assistência e Acompanhamento das Ações de Regularização Fundiária de Territórios Quilombolas",Avaliação,Outros,Auditoria Interna Governamental,Sim,15/04/2024,"Brasília/DF"
"Relatório de Avaliação nº 1468670 - Censo Escolar - Município São João Nepomuceno-MG",Avaliação,Outros,Auditoria Interna Governamental,Não,25/09/2023,"São João Nepomuceno/MG"
"Relatório de Avaliação nº 1463517 - Desburocratização IFES - Pesquisa acadêmica Universidade Federal de Viçosa (UFV)",Avaliação,Outros,Auditoria Interna Governamental,Sim,19/02/2024,"Viçosa/MG, Brasília/DF"
"Relatório de Avaliação nº 1460223 - Prestação de contas sobre gestão das unidades de pesquisa do Ministério da Ciência, Tecnologia e Inovação - MCTI",Avaliação,"Avaliação da Prestação Anual de Contas",Auditoria Interna Governamental,Não,22/01/2024,"Brasília/DF"
"Relatório de Avaliação nº 1455027 - Imóveis ociosos ou embaraçados - Otimização do processo de destinação a estados e municípios - Roraima",Avaliação,Outros,Auditoria Interna Governamental,Não,29/12/2023,"Roraima"
"Relatório de Avaliação nº 1452857 - Contrato de Repasse nº 908973/2020 - Itauçu/GO e Ministério das Cidades",Apuração,,Auditoria Interna Governamental,Não,19/02/2024,"Itauçu/GO"
"Relatório de Avaliação nº 1447755 - Aplicação na Atividade Finalística X Disponibilidades – SESC/Bahia",Avaliação,Outros,Auditoria Interna Governamental,Não,03/04/2024,"Salvador/BA, Bahia"
"Relatório de Avaliação nº 1443391 - Análise Preventiva do Pregão n° 145/2023 - Superintendência Regional do DNIT/MG",Avaliação,"Análise de Alertas de Licitações",Auditoria Interna Governamental,Não,15/09/2023,
"Relatório de Avaliação nº 1442864 - Análise Preventiva do Pregão n° 137/2023 - Superintendência Regional do DNIT/MG",Avaliação,Análise de Alertas de Licitações,Auditoria Interna Governamental,Não,15/09/2023,""
"Relatório de Avaliação nº 1442851 - Análise Preventiva do Pregão n° 133/2023 - Superintendência Regional do DNIT/MG",Avaliação,Análise de Alertas de Licitações,Auditoria Interna Governamental,Não,15/09/2023,""
"Relatório de Avaliação nº 1440742 - Patrimônio imobiliário e revisão das utilizações de imóveis - Inmetro",Avaliação,Outros,Auditoria Interna Governamental,Não,14/02/2024,"Brasília/DF"
"Relatório de Avaliação nº 1439662. STN e SOF. Trajetória de crescimento das despesas com precatórios e RPV no período de 2010 a 2022.",Avaliação,Outros,Auditoria Interna Governamental,Não,18/08/2023,"Brasília/DF"
"Relatório de Avaliação nº 1425870 - Análise preventiva de Edital Pregão nº08/2023 - DSEI/MG",Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,19/06/2023,""
"Relatório de Avaliação nº 1425558 - Implementação da Estratégia do Ministério da Infraestrutura 2019-2022",Avaliação,Outros,Auditoria Interna Governamental,Não,03/04/2024,"Brasília/DF"
"Relatório de Avaliação nº 1419235 - MDS - Consignações em benefícios do Programa Auxílio Brasil (PAB)",Avaliação,Outros,Auditoria Interna Governamental,Não,22/09/2023,"Brasília/DF"
"Relatório de Avaliação nº 1417021 - Análise preventiva de Edital Pregão nº44/2022 - LFDA/MG",Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,19/06/2023,""
"Relatório de Avaliação nº 1415360 - DSEI Yanomami – Governança das atividades de saúde indígena 2021 a 2023 - Estado de Roraima",Avaliação,Outros,Auditoria Interna Governamental,Não,19/04/2024,"Roraima"
"Relatório de Avaliação nº 1410855 - Patrimônio imobiliário e revisão das utilizações de imóveis - DNIT",Avaliação,Outros,Auditoria Interna Governamental,Não,14/02/2024,"Brasília/DF"
"Relatório de Avaliação nº 1405557 - Análise Preventiva do Pregão n° 03/2023 - Superintendência Regional do DNIT/MG",Avaliação,Análise de Alertas de Licitações,Auditoria interna governamental,Não,24/03/2023,""
"Relatório de Avaliação nº 1404902 – Secretaria Executiva do Ministério de Minas e Energia (SE/MME) – Acordo de Empréstimo BIRD 9074-BR (Projeto de Assistência Técnica dos Setores de Energia e Mineral – Segunda Fase – Meta II) – Exercícios 2021 e 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,04/09/2023,"Brasília/DF"
"Relatório de Avaliação nº 1404900 - Acordo de Empréstimo BIRD 8812/BR e 8813/BR - Ministério da Educação (MEC)",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Sim,22/12/2023,"Brasília/DF"
"Relatório de Avaliação nº 1404841 – Coordenação Geral de Programas e Projetos de Cooperação do Ministério da Fazenda (COOPE/DGE/SGC/SE/MF) - Contrato de Empréstimo BID 3391/OC-BR (PNAFM III) – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,05/09/2023,"Brasília/DF"
"Relatório de Avaliação nº 1380327 - Serviços de Hemodiálise do SUS - Picos/PI",Avaliação,Outros,Auditoria Interna Governamental,Sim,04/04/2024,"Picos/PI"
"Relatório de Avaliação nº 1366484 - Política de Gerenciamento de Capital do Banco do Nordeste - BNB",Avaliação,Outros,Auditoria Interna Governamental,Não,18/03/2024,"Fortaleza/CE"
"Relatório de Avaliação nº 1366309 - Programa de Alienação de imóveis da União - Superintendência do Patrimônio da União no Paraná (SPU/PR)",Avaliação,Outros,Auditoria Interna Governamental,Não,03/04/2024,"Boa Vista/RR, São Luís/MA, Recife/PE, Salvador/BA, São Paulo/SP, Curitiba/PR, Cuiabá/MT, Goiânia/GO, Brasília/DF"
"Relatório de Avaliação nº 1360686 - INSS/MPS - Avaliação da usabilidade do aplicativo Meu INSS",Avaliação,Outros,Auditoria Interna Governamental,Não,07/06/2024,"Brasília/DF"
"Relatório de Avaliação nº 1360563 - DATAPREV - Segurança da Informação e Lei Geral de Proteção de Dados (LGPD)",Avaliação,Outros,Auditoria Interna Governamental,Não,21/09/2023,"Brasília/DF"
"Relatório de Avaliação nº 1360010 – INSS/MPS – Cessação de pagamentos do INSS vinculados a beneficiários com registro de óbito",Avaliação,Outros,Auditoria Interna Governamental,Não,29/04/2024,"Brasília/DF"
"Relatório de Avaliação nº 1359920 - INSS - Avaliação de pagamentos da Maciça - acúmulos indevidos",Avaliação,Outros,Auditoria Interna Governamental,Não,24/11/2023,"Brasília/DF"
"Relatório de Avaliação nº 1359537 - Imóveis foreiros - Superintendência da Secretaria de Coordenação e Governança do Patrimônio da União no Estado do Rio de Janeiro (SPU-RJ/SPU/MGI)",Avaliação,Outros,Auditoria Interna Governamental,Não,13/03/2024,"Rio de Janeiro/RJ"
"Relatório de Avaliação nº 1359284 - Investimentos de empresas beneficiadas pela Lei de Informática - MCTI",Avaliação,Outros,Auditoria Interna Governamental,Sim,08/11/2023,"Brasília/DF, Santa Catarina, São Paulo"
"Relatório de Avaliação nº 1359095 - Censo Escolar - Município de Nova Serrana-MG",Avaliação,Outros,Auditoria Interna Governamental,Não,25/09/2023,"Nova Serrana/MG"
"Relatório de Avaliação nº 1357383 - INSS e SPU/MGI - Avaliação da Transferência de Imóveis não operacionais do FRGPS",Avaliação,Outros,Auditoria Interna Governamental,Não,24/01/2024,"Brasília/DF"
"Relatório de Avaliação nº 1355827 - Avaliação do processo de remição de foro - Secretaria do Patrimônio da União (SPU/MGI)",Avaliação,Outros,Auditoria Interna Governamental,Não,14/02/2024,"Brasília/DF"
"Relatório de Avaliação nº 1353242 – Prefeitura Municipal de Porto Alegre (RS) - Contrato de Empréstimo BID 3391/OC-BR (PNAFM III) – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,31/08/2023,"Porto Alegre/RS"
"Relatório de Avaliação nº 1353239 – Prefeitura Municipal de Juiz de Fora (MG) - Contrato de Empréstimo BID 3391/OC-BR (PNAFM III) – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,31/08/2023,"Juiz de Fora/MG"
"Relatório de Avaliação nº 1353238 – Prefeitura Municipal de Cornélio Procópio (PR) - Contrato de Empréstimo BID 3391/OC-BR (PNAFM III) – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,31/08/2023,"Cornélio Procópio/PR"
"Relatório de Avaliação nº 1353235 – Prefeitura Municipal de Corbélia (PR) - Contrato de Empréstimo BID 3391/OC-BR (PNAFM III) – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,31/08/2023,"Corbélia/PR"
"Relatório de Avaliação nº 1353229 – Coordenação Geral de Políticas Temáticas do Ministério dos Direitos Humanos e da Cidadania – Acordo de Cooperação Técnica PNUD BRA/10/007 – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,04/09/2023,"Brasília/DF"
"Relatório de Avaliação nº 1353226 – Fundação Nacional dos Povos Indígenas (FUNAI) – Acordo de Cooperação Técnica PNUD BRA/13/019 – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,04/09/2023,"Brasília/DF"
"Relatório de Avaliação nº 1353218 – Agência Nacional de Vigilância Sanitária (ANVISA) – Acordo de Cooperação Técnica PNUD BRA/10/008 – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,04/09/2023,"Brasília/DF"
"Relatório de Avaliação nº 1353214 – Empresa de Planejamento e Logística – EPL (INFRA S.A.) – Acordo de Cooperação Técnica PNUD BRA/13/013 – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,04/09/2023,"Brasília/DF"
"Relatório de Avaliação nº 1353212 – Empresa Brasileira de Pesquisa Agropecuária (Cpatu) – Acordo de Cooperação Técnica OIMT PD 452/07 Rev. 5 (F) – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental,Não,10/05/2023,"Belém/PA"
"Relatório de Avaliação nº 1353204 – Serviço Florestal Brasileiro do Ministério da Agricultura, Pecuária e Abastecimento (SFB/MAPA) – Contrato de Contribuição Financeira KfW BMZ 2003.66.658 (Gestão Florestal) – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria Interna Governamental,Não,31/08/2023,"Brasília/DF"
"Relatório de Avaliação nº 1353011 – Secretaria de Agricultura Familiar e Cooperativismo do Ministério da Agricultura, Pecuária e Abastecimento (SAF/MAPA) – Acordos de Financiamento FIDA 2000000436 e 2000000437 (Projeto Dom Helder Câmara) – Exercício 2022",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental,Não,13/07/2023,"Brasília/DF"
